Date,return_pct,volatility,shock_std,vol_trend_5,ret_5d,p30_dynamic,p70_dynamic,regime,vol_change,regime_future,regime_future_ml
2019-12-01,-1.938678230419022,3.266827761109432,-0.6318461064026702,3.2658257420733223,2.8128074155764797,2.6665481644249,4.370620635589237,1,-0.0364070735136135,1.0,1.0
2019-12-02,-1.3875477110813603,3.1907513849673363,-0.4741835697183202,3.262579944590614,-2.823402939035091,2.6674045305975738,4.369594723256239,1,-0.07607637614209573,1.0,1.0
2019-12-03,-0.0251708319808585,3.087662808741242,-0.0487828535812139,3.2114819699169908,-1.9341469802236944,2.668260896770249,4.368568810923242,1,-0.10308857622609446,0.0,1.0
2019-12-04,-0.9348132540894838,2.952255660203554,-0.3591380784218752,3.160146489928922,-6.78605124802143,2.669117262942923,4.367542898590245,1,-0.13540714853768776,0.0,1.0
2019-12-05,2.670476775607433,2.8460847513443595,0.8942188399973531,3.068716473273185,-1.6157332519632917,2.6701939105096915,4.367192827189378,1,-0.10617090885919467,0.0,1.0
2019-12-06,1.316283930428419,2.84841594948502,0.4180673682569395,2.9850341109483027,1.6392289088841494,2.671380698773508,4.3671806762545735,1,0.0023311981406606286,0.0,1.0
2019-12-07,0.1223739480074925,2.7554115937082213,-0.0011178811636222,2.8979661526964797,3.1491505679730025,2.6725674870373237,4.3671685253197685,1,-0.09300435577679877,0.0,1.0
2019-12-08,0.1072369054520905,2.6413274789665864,-0.0068970112260226,2.808699086741548,3.281558305405952,2.669798314421753,4.366975969052175,0,-0.11408411474163493,0.0,1.0
2019-12-09,-2.184425368085563,2.5349230727906864,-0.9112227363447172,2.725232569258975,2.0319461914098724,2.6676899859884653,4.366422602119001,0,-0.10640440617589997,0.0,1.0
2019-12-10,-1.6728999152695323,2.548577220315584,-0.7056306050530311,2.66573106305322,-2.311430499467093,2.666542492601514,4.365869235185826,0,0.013654147524897464,0.0,1.0
2019-12-11,-0.8373983817170583,2.5171250865199446,-0.3825207406654458,2.5994728904602047,-4.4651128116125705,2.6665292583469475,4.365315868252653,0,-0.03145213379563927,0.0,1.0
2019-12-12,0.3555471658463816,2.439323529797312,0.0943265591093507,2.5362552776780225,-4.2319395937736815,2.665220513782268,4.3643287076199,0,-0.07780155672263245,0.0,1.0
2019-12-13,0.3658878797754283,2.348021689622373,0.1023984191082883,2.47759411980918,-3.973288619450344,2.664654137427063,4.363341546987147,0,-0.09130184017493903,1.0,1.0
2019-12-14,-2.014895615359613,2.263333860294117,-0.9456624246356669,2.423276277309866,-3.803758866724394,2.664565561311241,4.362354386354395,0,-0.08468782932825603,1.0,1.0
2019-12-15,0.3870282470954223,2.291267466335189,0.114161301643093,2.371814326513787,-1.7438307043594392,2.6640031296890845,4.361776466174319,0,0.02793360604107198,1.0,1.0
2019-12-16,-3.121654791103623,2.2109369247824757,-1.4686574390398843,2.310576694166293,-4.028087113746004,2.661678497939717,4.36140316622058,0,-0.08033054155271335,1.0,1.0
2019-12-17,-4.302813984775078,2.380846835596357,-1.8599550753511649,2.2988813553261025,-8.686448264367463,2.6594118750029487,4.361029866266841,0,0.1699099108138813,1.0,1.0
2019-12-18,9.150203958984626,2.705855246289798,3.3352670290227144,2.370448066659587,0.0978678148417344,2.659947348339573,4.3604637739713406,1,0.325008410693441,1.0,1.0
2019-12-19,-1.0215599788491403,3.913590267069173,-0.2930848840326472,2.7004993480145982,1.0912034513522073,2.6612457105396814,4.3595120969923205,1,1.2077350207793751,1.0,1.0
2019-12-20,0.2215025702357209,3.745035293966401,0.0256468609693314,2.991252913540841,0.925677774492506,2.662544072739789,4.358560420013301,1,-0.168554973102772,1.0,1.0
2019-12-21,-0.3838694878929516,3.568298611518619,-0.1427357163929494,3.262725250888069,3.663463077703178,2.663842434939897,4.357608743034281,1,-0.1767366824477823,1.0,1.0
2019-12-22,4.359469833307905,3.4062841628269345,1.2430013058769285,3.4678127163341848,12.32574689578616,2.664083477063678,4.356455886522279,1,-0.16201444869168435,1.0,1.0
2019-12-23,-2.0981218944278623,3.528939495243689,-0.6300975316099717,3.632429566124964,1.077421042373672,2.66432451918746,4.355303030010277,1,0.12265533241675453,1.0,1.0
2019-12-24,-0.4509590580981992,3.441873626952748,-0.1674707706612256,3.538086238101678,1.648021963124613,2.664565561311241,4.354150173498276,1,-0.08706586829094087,1.0,1.0
2019-12-25,-0.6490977368956763,3.2890071896512385,-0.2354971767951452,3.4468806172386457,0.7774216559932157,2.664648651599578,4.352193868096037,1,-0.15286643730150962,1.0,1.0
2019-12-26,-0.4986734773911649,3.1504382796990837,-0.1981081972432433,3.3633085508747387,0.6626176664950023,2.6646527659701915,4.349835838248679,1,-0.13856890995215476,0.0,1.0
2019-12-27,0.7037180653860275,3.0174169665104507,0.1916420239820705,3.285535111611442,-2.9931341014268757,2.664656880340805,4.34747780840132,1,-0.13302131318863308,0.0,1.0
2019-12-28,0.3820062875904639,2.892228741109648,0.0887039511148445,3.1581929607846337,-0.513005919408549,2.664846586763788,4.345531439054344,1,-0.12518822540080254,0.0,1.0
2019-12-29,1.420078568539651,2.770347061635597,0.467314877526279,3.023887647721204,1.358031707229301,2.665407477291508,4.344408390708132,1,-0.12188167947405093,0.0,1.0
2019-12-30,-1.762220333369413,2.6883161569728857,-0.7021772715234168,2.903749441185533,0.2449091107555645,2.665968367819228,4.343285342361919,1,-0.08203090466271146,1.0,1.0
2019-12-31,-1.372269482324029,2.6505282844854703,-0.56506608958557,2.8037674421428105,-0.6286868941772994,2.6646596232545483,4.342162294015707,0,-0.03778787248741544,1.0,1.0
2020-01-01,0.0913616682714391,2.58953954514848,-0.0131654689415956,2.718191957870416,-1.2410432912918878,2.664650023056449,4.341530418127934,0,-0.06098873933699034,1.0,1.0
2020-01-02,-3.027292809619375,2.4866785215022267,-1.2678546716368049,2.637081913948932,-4.650342388501727,2.66432451918746,4.3408985422401605,0,-0.10286102364625327,1.0,1.0
2020-01-03,5.017174596003216,2.6007006825499364,1.8809240363950124,2.6031526381318,-1.0532463610381626,2.663409647539861,4.340266666352388,0,0.11402216104770968,1.0,1.0
2020-01-04,0.8915009823896369,2.9591525209849183,0.2588737167925843,2.6573199109342065,1.6004749547208874,2.6640031296890845,4.339912522783827,1,0.35845183843498196,1.0,1.0
2020-01-05,0.0089143932688884,2.842543776248215,-0.0409984108005731,2.6957230092867555,2.9816588303138047,2.664244171812866,4.339697245374873,1,-0.11660874473670324,1.0,1.0
2020-01-06,4.716146723566084,2.722941260647036,1.6859315399808148,2.7224033523864666,7.606443885608449,2.6644852139366475,4.339481967965917,1,-0.11960251560117907,1.0,1.0
2020-01-07,4.95268893264047,3.0063289578529147,1.6056908041633275,2.826333439656604,15.586425627868294,2.6646472801427064,4.338775101220493,1,0.28338769720587864,1.0,1.0
2020-01-08,-1.032167320280486,3.274946400083958,-0.3534779961519168,2.961182583163408,9.537083711584591,2.6646513945133203,4.33708505580213,1,0.2686174422310432,1.0,1.0
2020-01-09,-2.516485111441824,3.149711030194499,-0.8387878306426116,2.9992942850053246,6.129097617753132,2.6646555088839343,4.335395010383768,1,-0.12523536988945905,1.0,1.0
2020-01-10,3.5837017057327003,3.1297132035637856,1.1049726636513175,3.056728170468438,9.703884930216944,2.6646596232545483,4.333704964965405,1,-0.019997826630713256,1.0,1.0
2020-01-11,-1.592428993077455,3.194909777064769,-0.5376937953414871,3.1511218737519853,3.3953092135734053,2.665220513782268,4.333699869762532,1,0.0651965735009834,1.0,1.0
2020-01-12,1.9095619045758736,3.1027673152183457,0.5750053267285364,3.170409545225071,0.3521821855088092,2.665781404309988,4.33369477455966,1,-0.09214246184642327,1.0,1.0
2020-01-13,-0.5913064387263134,3.0219961060902105,-0.2371811823344031,3.119819486426322,0.7930430670629818,2.666342294837708,4.333689679356787,1,-0.08077120912813518,1.0,1.0
2020-01-14,8.059650637836668,2.899763208481194,2.736153229306688,3.069829922083661,11.369178816341474,2.666533039562538,4.3331532679062486,1,-0.12223289760901634,1.0,1.0
2020-01-15,-0.2353748814135414,3.7868079492072817,-0.0952858071968507,3.201248871212361,7.550102229195232,2.666538711385924,4.332351198331877,1,0.8870447407260875,1.0,1.0
2020-01-16,-0.9494746324859804,3.609290169691007,-0.2978227719784942,3.2841249497376075,8.193056589786707,2.666544383209309,4.331549128757505,1,-0.17751777951627457,1.0,1.0
2020-01-17,2.325533871564112,3.458382033388342,0.6361586659882289,3.3552478933716072,8.609028556774945,2.666833619815791,4.330498646349399,1,-0.15090813630266497,1.0,1.0
2020-01-18,0.1541028275862999,3.37557123514809,0.0084870544463321,3.4259629191831835,9.354437823087558,2.6676899859884653,4.328951338273826,1,-0.08281079824025195,1.0,1.0
2020-01-19,-2.680910251619828,3.221530793588486,-0.8711276104922542,3.4903164362046413,-1.3861230663689383,2.66854635216114,4.327404030198252,1,-0.15404044155960417,1.0,1.0
2020-01-20,-0.559813180609936,3.20918424010064,-0.213533191012608,3.374791694383313,-1.710561365565333,2.6694027183338145,4.325856722122678,1,-0.01234655348784619,1.0,1.0
2020-01-21,1.0141927934055772,3.073674887628435,0.2891452919294203,3.267668637970799,0.2531060603262247,2.67058950659763,4.323912320375548,1,-0.13550935247220464,1.0,1.0
2020-01-22,-0.7461951294766678,2.9528874158507668,-0.295185415984327,3.166569714463284,-2.8186229407145547,2.6717762948614463,4.32196791862842,1,-0.12078747177766846,1.0,1.0
2020-01-23,-3.2115367723196897,2.839919173553072,-1.1750302523120222,3.05943930214428,-6.184262540620544,2.672963083125262,4.320023516881292,1,-0.11296824229769475,1.0,1.0
2020-01-24,0.46189330082953,2.9279594349903646,0.1149056664114993,3.0007250304246558,-3.041458988171186,2.6740837854123245,4.319173312879666,1,0.0880402614372926,1.0,1.0
2020-01-25,-0.9229306182408692,2.804614355775584,-0.373807110702418,2.919811053559644,-3.4045764258021194,2.675171444711011,4.318870207750791,1,-0.12334507921478055,1.0,1.0
2020-01-26,2.6996838102771648,2.70871982237469,0.9503491716962644,2.846820040508895,-1.719085408930532,2.676259104009697,4.318567102621917,1,-0.09589453340089404,1.0,1.0
2020-01-27,3.5760424982361982,2.7288442212607147,1.264487104330168,2.802011401590885,2.603152218782334,2.677152525229453,4.31817650787124,1,0.020124398886024686,1.0,1.0
2020-01-28,4.914065669354883,2.8461928877271845,1.6824620422871917,2.803266144425707,10.728754660456907,2.6776574702913467,4.317610933876959,1,0.1173486664664698,1.0,1.0
2020-01-29,-0.4493658672814149,3.1381030883193355,-0.1831743642033744,2.845294875091501,9.817495492345962,2.6781624153532406,4.317045359882679,1,0.291910200592151,0.0,1.0
2020-01-30,2.043703691808041,3.004859253173373,0.6383824863198133,2.8853438545710595,12.784129802394872,2.6786673604151345,4.316479785888398,1,-0.13324383514596239,0.0,1.0
2020-01-31,-1.6805048675941237,2.9410562256825648,-0.6140511774476937,2.9318111352326346,8.403941124523584,2.6791584454908595,4.316168652692827,1,-0.06380302749080835,0.0,1.0
2020-02-01,0.4518472151643138,2.8751266707900864,0.1135230137002957,2.961067625138509,5.2797458414517,2.679649530566585,4.315857519497256,1,-0.06592955489247831,1.0,1.0
2020-02-02,-0.5177910236525918,2.7551536554364056,-0.2334698077943785,2.9428597786803534,-0.1521108515557756,2.6801406156423098,4.315546386301685,1,-0.11997301535368088,1.0,1.0
2020-02-03,-0.5455970077715477,2.6493273099505124,-0.253291156580501,2.8451046230065886,-0.2483419920459084,2.678994750465618,4.3146319106632784,0,-0.1058263454858932,0.0,1.0
2020-02-04,-1.218545364907797,2.55168814826256,-0.5267099494697458,2.754470402024426,-3.5105910487617464,2.677825785311978,4.313415763803454,0,-0.09763916168795239,0.0,1.0
2020-02-05,4.602834799275257,2.4899150596954613,1.7982061721803295,2.664242168827005,2.7727486181076344,2.676259104009697,4.312199616943629,0,-0.06177308856709862,0.0,1.0
2020-02-06,1.2033084493943136,2.800537006072034,0.3848741424702546,2.6493242358833946,3.524209852337634,2.677152525229453,4.311363886760031,1,0.3106219463765725,0.0,1.0
2020-02-07,0.6774835392771905,2.706163181985956,0.2039896825977621,2.6395261411933046,4.7194844152674165,2.6776574702913467,4.311288989928885,1,-0.09437382408607764,1.0,1.0
2020-02-08,0.7036859447460131,2.601554515308564,0.2222639466585635,2.629971582264915,5.968767367784977,2.675896550910135,4.311214093097738,0,-0.10460866667739221,0.0,1.0
2020-02-09,2.5179720219250967,2.5048904530085374,0.9551387160765458,2.6206120432141105,9.705284754617873,2.6733586792132007,4.311139196266591,0,-0.09666406230002655,0.0,1.0
2020-02-10,-2.6042505869956045,2.5299763830019235,-1.0789447585604812,2.628624307875403,2.4981993683470094,2.67058950659763,4.31064777694144,0,0.025085929993386102,0.0,1.0
2020-02-11,3.5052446746270505,2.587616696491019,1.3061403215105802,2.5860402459592,4.800135593579746,2.668260896770249,4.3101563576162905,0,0.05764031348909571,1.0,1.0
2020-02-12,1.147540494005206,2.716273746147773,0.3762825174482529,2.5880623587915634,5.270192548307762,2.669117262942923,4.3096649382911405,1,0.12865704965675384,0.0,1.0
2020-02-13,-1.0873762642184204,2.625851574664837,-0.4618808034111184,2.5929217706628185,3.479130339343328,2.6671190752066822,4.309027119138056,0,-0.09042217148293608,1.0,1.0
2020-02-14,0.9523015160700864,2.5510516302497024,0.3241201924490363,2.6021540061110517,1.913459833488318,2.666538711385924,4.308316100071005,0,-0.0747999444151346,1.0,1.0
2020-02-15,-4.185355039924232,2.465457467216084,-1.748482489749858,2.589250222953883,0.3323553805596901,2.666155331328468,4.3076050810039535,0,-0.08559416303361855,1.0,1.0
2020-02-16,0.4540878520856495,2.7532415376982504,0.1193624594354575,2.622375191195329,-2.718801441981711,2.6665311489547427,4.306999197806833,1,0.2877840704821666,1.0,1.0
2020-02-17,-2.48977234415797,2.641456971988853,-0.9900697011600352,2.607411836363545,-6.356114280144887,2.665407477291508,4.306603586349575,0,-0.11178456570939721,1.0,1.0
2020-02-18,4.557569247775106,2.6733981464384806,1.6578582142556937,2.616921150718274,-0.7111687681513601,2.665968367819228,4.306207974892318,1,0.03194117444962741,1.0,1.0
2020-02-19,-5.144998404328938,2.940760479440718,-1.7922073599334456,2.694862920556477,-6.808468688550384,2.6665292583469475,4.305812363435059,1,0.2673623330022372,1.0,1.0
2020-02-20,-0.2589265668330398,3.2936279254925207,-0.116704359525275,2.860497012211765,-2.882040215459192,2.666534930170333,4.304609717043295,1,0.35286744605180287,1.0,1.0
2020-02-21,0.8081532009711623,3.1471936968895204,0.2169231054700484,2.9392874440500187,-2.527974866573679,2.666540601993719,4.303407070651533,1,-0.14643422860300026,1.0,1.0
2020-02-22,-0.2404158134973855,3.015723790257278,-0.1213207872038896,3.0141408077037037,-0.2786183359130945,2.6665462738171044,4.302204424259769,1,-0.13146990663224223,1.0,1.0
2020-02-23,2.668506547579064,2.8869913866355907,0.8808659383693319,3.056859455743125,-2.167681036109137,2.6671190752066822,4.300923345749713,1,-0.12873240362168747,1.0,1.0
2020-02-24,-2.80319921936556,2.8848270893928425,-1.0151920026194936,3.0456727777335506,0.1741181488542409,2.6679754413793573,4.299603051180512,1,-0.0021642972427482476,1.0,1.0
2020-02-25,-3.248723753845262,2.9211922594631226,-1.155068761270618,2.971185644527671,-2.815679038157981,2.6688318075520314,4.298282756611308,1,0.03636517007028006,1.0,1.0
2020-02-26,-5.740768792548856,3.0030202787056743,-1.953441008997572,2.9423509608909018,-9.364601031678,2.669798314421753,4.296866000405702,1,0.08182801924255179,1.0,1.0
2020-02-27,-0.409296638844836,3.446469057122593,-0.1551590339875028,3.0285000142639644,-9.53348185702545,2.670985102685569,4.295256320927286,1,0.44344877841691854,1.0,1.0
2020-02-28,-1.2836217768336766,3.2925689060086785,-0.4279564035815164,3.109615518138582,-13.48561018143819,2.672171890949385,4.293646641448871,1,-0.15390015111391442,1.0,1.0
2020-02-29,-0.8446835964171839,3.176826301624609,-0.3053795439326307,3.168015360584936,-11.527094558489814,2.6733586792132007,4.292036961970455,1,-0.11574260438406947,1.0,1.0
2020-03-01,-0.4318240904803261,3.0516061865995496,-0.1826180139670757,3.194098146012221,-8.710194895124879,2.673370519380785,4.286696265624199,1,-0.12522011502505936,1.0,1.0
2020-03-02,3.525073959015046,2.9237148109459405,1.1627740761722944,3.178237052460274,0.5556478564390233,2.673382359548369,4.281355569277948,1,-0.12789137565360909,1.0,1.0
2020-03-03,-0.927476481175482,3.008235366360873,-0.3500160471736492,3.0905903143079305,0.0374680141083771,2.6733941997159527,4.276014872931697,1,0.08452055541493264,1.0,1.0
2020-03-04,-0.3709743670397003,2.897770525046385,-0.1713139579117912,3.0116306381154714,0.9501154239023536,2.6741153591925486,4.27416881444689,1,-0.1104648413144882,1.0,1.0
2020-03-05,3.6284842011420793,2.7789495211014503,1.2605590723459816,2.93205528201084,5.423283221461617,2.675191178323651,4.274070074892803,1,-0.11882100394493467,1.0,1.0
2020-03-06,0.4811004368075799,2.895881311654847,0.122811064338207,2.900910307021899,6.336207748749523,2.676266997454753,4.273971335338717,1,0.11693179055339664,1.0,1.0
2020-03-07,-2.3579830530350065,2.774910595315402,-0.8949611666601673,2.8711494638957915,0.4531507366994702,2.677152525229453,4.273714475402728,1,-0.1209707163394449,1.0,1.0
2020-03-08,-9.430352876922754,2.779015636968005,-3.438558214834146,2.8253055180172177,-8.049725659047802,2.6776574702913467,4.273141374702933,1,0.004105041652602726,2.0,1.0
2020-03-09,-2.301429329184401,4.088382500714209,-0.5936048056869847,3.063427913150783,-9.980180621192504,2.6781624153532406,4.272568274003139,1,1.3093668637462041,2.0,1.0
2020-03-10,-0.1757685080184146,3.9697049545680696,-0.0758803694964566,3.3015789998441063,-13.784433330352996,2.6786673604151345,4.2719951733033446,1,-0.11867754614613935,2.0,1.0
2020-03-11,0.021498848832735,3.780473890161361,-0.0274979605503777,3.478497515545409,-14.24403491832784,2.6791584454908595,4.27044904686846,1,-0.18923106440670878,2.0,1.0
2020-03-12,-46.47301753397741,3.601598880236794,-12.938273598541274,3.643835172529688,-58.35906939927025,2.679649530566585,4.268902920433577,1,-0.17887500992456662,2.0,1.0
2020-03-13,11.268622219754576,15.510770953775944,0.7184148410312097,6.190186235891276,-37.66009430259292,2.6801406156423098,4.272186206869943,2,11.90917207353915,2.0,2.0
2020-03-14,-6.753557004657296,15.116288350066068,-0.4550727676052405,8.39576740576165,-42.11222197806581,2.6808451011537406,4.27352344183613,2,-0.39448260370987676,2.0,2.0
2020-03-15,3.624573263084585,14.477430415370325,0.2416947615678769,10.4973124979221,-38.31188020696281,2.6816562868830243,4.274070074892803,2,-0.6388579346957428,2.0,2.0
2020-03-16,-7.264505770911889,13.747216037948656,-0.5375604719703477,12.490660927479556,-45.59788482670744,2.682467472612308,4.277795105047113,2,-0.7302143774216692,2.0,2.0
2020-03-17,4.12455256701918,13.229197124440226,0.302293356027248,14.416180576320244,4.999685274289156,2.683107691642846,4.290256729855035,2,-0.5180189135084294,2.0,2.0
2020-03-18,0.2448204386068297,12.58732154811385,0.0094830554240183,13.831490695187824,-6.02411650685859,2.683405977275892,4.295256320927286,2,-0.6418755763263757,2.0,2.0
2020-03-19,16.710432424961397,11.91352574805502,1.3921133512422137,13.190938174785614,17.439872922760102,2.683704262908938,4.298722854801043,2,-0.67379580005883,2.0,2.0
2020-03-20,0.1224450008686872,12.49575069700056,-0.0002408154524209,12.794602231111664,13.937744660544205,2.6840025485419843,4.301803542129182,2,0.5822249489455391,2.0,2.0
2020-03-21,-0.221448507612898,11.826907097029167,-0.0293316482063313,12.410540442927765,20.980801923843195,2.6841927752928365,4.304609717043295,2,-0.6688435999713924,2.0,2.0
2020-03-22,-5.907702386253,11.195287700977111,-0.5389014305056723,12.003758558235145,10.948546970571016,2.684383002043689,4.30633984537807,2,-0.6316193960520557,2.0,2.0
2020-03-23,9.57832376514638,10.777194636268712,0.8771178320013187,11.641733175866117,20.282050297110565,2.6845732287945414,4.307368074648269,2,-0.41809306470839935,2.0,2.0
2020-03-24,4.844470857364058,10.654075217145037,0.4429306711711468,11.38984306968412,8.416088729513227,2.684704206133438,4.309027119138056,2,-0.1231194191236753,2.0,2.0
2020-03-25,-0.8011559939721025,10.20195748549875,-0.0908267032101759,10.931084427383755,7.492487734672437,2.6848055587663566,4.310320164058007,2,-0.4521177316462861,2.0,2.0
2020-03-26,0.5281211361417348,9.663754080501883,0.0416677578983567,10.4984538240783,8.24205737842707,2.6849069113992754,4.311189127487356,2,-0.5382034049968674,2.0,2.0
2020-03-27,-3.741337669931255,9.151476571881272,-0.4225320154933732,10.089691598259131,10.408422094748817,2.6850374079139483,4.311363886760031,2,-0.5122775086206115,2.0,2.0
2020-03-28,-3.581324079078918,8.756989154621705,-0.4232936896865636,9.68565050192973,-2.7512257494764825,2.6852261921921308,4.313821146090062,2,-0.39448741725956715,2.0,2.0
2020-03-29,-5.265021330566455,8.380744806435173,-0.6431976662925581,9.230984419787756,-12.860717937406996,2.685414976470313,4.315753808432066,2,-0.37624434818653185,2.0,2.0
2020-03-30,8.226844860278604,8.129096662967427,0.9965917524955552,8.816412255281493,-3.8327170831562896,2.6856037607484957,4.316479785888398,2,-0.25164814346774556,2.0,2.0
2020-03-31,0.1368107409614793,8.137513277881245,0.0013955823907805,8.511164094757365,-4.224027478336545,2.6856420210595493,4.317799458541719,2,0.008416614913818066,2.0,2.0
2020-04-01,2.5777803165675905,7.708835234291162,0.3181188949184954,8.222635827239342,2.0950905081623006,2.685680281370604,4.3187691727078334,2,-0.4286780435900832,2.0,2.0
2020-04-02,2.7888755965960854,7.347282754589571,0.3625042774087088,7.940694547232916,8.465290183837304,2.685718541681658,4.320023516881292,2,-0.361552479701591,2.0,2.0
2020-04-03,-0.8906283829347217,7.016148871715797,-0.1448205521631647,7.66777536028904,12.839683131469036,2.686016726047378,4.324560454291259,2,-0.33113388287377443,2.0,2.0
2020-04-04,1.9725803844387717,6.658273395931452,0.2774181989645146,7.373610706881846,6.585418655629205,2.686444872440432,4.328435568915301,2,-0.3578754757843443,2.0,2.0
2020-04-05,-1.1186860819705655,6.340758317070593,-0.1962131641805706,7.014259714719715,5.32992183269716,2.686873018833485,4.331549128757505,2,-0.3175150788608594,2.0,2.0
2020-04-06,6.838401551364903,6.026301861980743,1.1139414411000557,6.677753040257632,9.590543067494472,2.687274220483257,4.333420624431039,2,-0.3144564550898501,2.0,2.0
2020-04-07,-1.3201383140758691,6.117375586428396,-0.236309257847285,6.4317716066253965,5.481529156822518,2.6876215326464665,4.333698171361575,2,0.09107372444765272,2.0,2.0
2020-04-08,2.173462611620991,5.820971014370646,0.3518327845713028,6.192736035156366,8.54562015137823,2.687968844809676,4.335395010383768,2,-0.2964045720577495,2.0,2.0
2020-04-09,-0.437399798396143,5.562348974025805,-0.1011899777864705,5.973551150775237,6.135639968543316,2.6883161569728857,4.339338449693281,2,-0.25862204034484115,2.0,2.0
2020-04-10,-6.165264619598432,5.281797321996551,-1.191018588336636,5.761758951760428,1.08906143091545,2.6887040766820345,4.3398407636475085,2,-0.2805516520292537,2.0,2.0
2020-04-11,-0.0934113612810705,5.414047448255686,-0.0404254920369622,5.639308069015416,-5.842751481730524,2.6890919963911832,4.3408985422401605,2,0.13225012625913468,2.0,2.0
2020-04-12,1.619809433930719,5.139333692534486,0.290768288771622,5.443699690236635,-2.9028037337239354,2.6894799161003324,4.342536643464444,2,-0.2747137557211996,2.0,2.0
2020-04-13,-1.8247903368067144,4.904009909165409,-0.3976836392373323,5.260307469195587,-6.901056682151641,2.689638885408972,4.345157089605607,2,-0.23532378336907733,2.0,1.0
2020-04-14,-0.0381350856359929,4.70110265711657,-0.0347980608580149,5.0880582058137405,-6.5017919693914905,2.6896833795173567,4.349835838248679,2,-0.2029072520488393,1.0,1.0
2020-04-15,-2.971293707668288,4.46753128969837,-0.6931675857615521,4.925204999354104,-3.3078210574613465,2.689727873625741,4.354534459002276,2,-0.2335713674181994,1.0,1.0
2020-04-16,6.902911272643486,4.364697190321391,1.5527897598363078,4.715334947767245,3.68850157646321,2.689936566780584,4.35722445753028,2,-0.10283409937697918,1.0,1.0
2020-04-17,-0.2901521095482806,4.697603681465277,-0.0884719760234796,4.626988945553404,1.7785400329842105,2.69047365802834,4.3595120969923205,2,0.33290649114388593,1.0,2.0
2020-04-18,2.250090200060661,4.465959596494195,0.475740092006741,4.539378883019161,5.853420569851586,2.691010749276096,4.361154299584753,2,-0.2316440849710819,1.0,1.0
2020-04-19,-0.9446987957284492,4.301535020387834,-0.2487839716246428,4.459465355673413,4.94685685975913,2.691547840523852,4.360780999631015,1,-0.1644245761063612,1.0,1.0
2020-04-20,-4.370789261905728,4.10591562349223,-1.0950647419314563,4.387142222432185,3.54736130552169,2.692183390541215,4.3598293226519935,1,-0.19561939689560415,1.0,1.0
2020-04-21,-0.0237642848045283,4.170925542203044,-0.0357758617411898,4.348387892808516,-3.379314251926324,2.6928189405585785,4.358877645672974,1,0.06500991871081396,1.0,1.0
2020-04-22,3.3849812461733464,3.9686564230940458,0.8213175261228653,4.20259844113427,0.2958191037953028,2.693454490575941,4.357925968693954,1,-0.20226911910899803,1.0,1.0
2020-04-23,4.2973347176261,3.92357559287551,1.063285375328397,4.094121640410533,2.3430636213607414,2.693997376061628,4.35684017202628,1,-0.045080830218535706,1.0,1.0
2020-04-24,1.6178084496425882,3.973731060970549,0.3755549270996635,4.028560848527076,4.905570866731779,2.694493929281476,4.355687315514278,1,0.0501554680950389,1.0,1.0
2020-04-25,0.2517739780348194,3.813882280088252,0.0331210556676571,3.970154179846281,9.528134106672326,2.694990482501324,4.354534459002276,1,-0.15984878088229681,2.0,1.0
2020-04-26,1.441763608332991,3.6330481999625737,0.3623154346315653,3.862578711398186,10.993661999809843,2.695409037649628,4.352979878045155,1,-0.18083408012567848,2.0,1.0
2020-04-27,1.4957356048027393,3.489291860475838,0.3927104664411041,3.7667057988745447,9.104416358439238,2.695671596654841,4.350621848197798,1,-0.14375633948673583,2.0,1.0
2020-04-28,0.1468662629902084,3.3577428942410603,0.0063769302589568,3.6535392591476543,4.953947903803346,2.6959341556600536,4.34826381835044,1,-0.13154896623477752,1.0,1.0
2020-04-29,11.984140644428898,3.2048131423537534,3.700273915187841,3.499755675424295,15.320280098589656,2.696196714665267,4.3459057885030825,1,-0.15292975188730695,1.0,1.0
2020-04-30,-1.6321978185922958,4.918380096390496,-0.3573640009254932,3.7206552386847447,13.43630830196254,2.6990841344990315,4.351407858146916,2,1.7135669540367422,1.0,2.0
2020-05-01,2.353691044656969,4.706527341642303,0.4734354466011281,3.93535106702069,14.34823573828652,2.701971554332797,4.355303030010277,2,-0.21185275474819232,1.0,1.0
2020-05-02,1.387212727903453,4.530432849753478,0.2785072859530378,4.143579264876219,14.239712861387233,2.704858974166562,4.357925968693954,2,-0.17609449188882564,1.0,1.0
2020-05-03,-1.0189912204170426,4.325994548974715,-0.2645508167397963,4.337229595822949,13.073855377979982,2.705828207213546,4.35684017202628,1,-0.20443830077876246,1.0,1.0
2020-05-04,0.1705271829388621,4.130940466280106,0.0109110776542671,4.522455060608221,1.260241916489946,2.7058383468671408,4.355687315514278,1,-0.19505408269460922,1.0,1.0
2020-05-05,1.0093566989645808,3.9307922290327073,0.2248662551304491,4.324937487136661,3.9017964340468234,2.7058484865207357,4.354534459002276,1,-0.2001482372473986,1.0,1.0
2020-05-06,2.908412623982493,3.753625792915305,0.7414054055438873,4.134357177391263,4.456518013372346,2.7058827606628224,4.352979878045155,1,-0.17716643611740235,2.0,1.0
2020-05-07,7.107536685466265,3.688558309152065,1.8929028442945228,3.96598226927098,10.176841970935158,2.705965303781896,4.350621848197798,1,-0.06506748376324012,2.0,1.0
2020-05-08,-1.099854717229043,4.182434733666821,-0.2929654533738333,3.937270306209401,10.095978474123156,2.7060478469009683,4.34826381835044,1,0.49387642451475644,2.0,1.0
