Date,return_pct,volatility,shock_std,vol_trend_5,ret_5d,p30_dynamic,p70_dynamic,regime,vol_change,regime_future,regime_future_ml,price,sma_50,trend_dist,return,trend_strength,signal,realized_vol,dynamic_target,position
2016-10-12,-0.7641377949792805,1.7980108566487347,-0.4947645129148401,1.518861276546768,3.0435361671164785,2.1471725912612523,3.647357554551028,0,0.36178690751720155,0.0,2.0,636.1920166015625,604.1195385742187,0.05308962213511247,-0.007641377949792805,0.003237996639013607,-1,0.009506563869685212,0.01,0.0
2016-10-13,0.0933235564128054,1.7776064949382648,-0.0180752120364162,1.5817721818512391,2.8153980340460905,2.143060159640959,3.647153766363397,0,-0.020404361710469887,0.0,2.0,636.7860107421875,605.2516186523437,0.05210129327709757,0.000933235564128054,0.0027389280132996243,-1,0.009489525107980757,0.01,0.0
2016-10-14,0.5624946282864585,1.7353208327574636,0.2518499457335887,1.6387797442940524,3.759159134765344,2.1388281757168786,3.645692893330096,0,-0.04228566218080121,0.0,2.0,640.3779907226562,606.5039587402343,0.05585129576529303,0.005624946282864585,0.003038174989517017,-1,0.00949177919045673,0.01,0.0
2016-10-15,-0.2708308374872459,1.7024865595986287,-0.2327683622399919,1.689929738614925,3.1254694581394737,2.1294617345634346,3.641717850605456,0,-0.032834273158834915,0.0,2.0,638.64599609375,607.6838586425781,0.05095106116580745,-0.002708308374872459,0.0030522473843459077,-1,0.008491283435106842,0.01,0.0
2016-10-16,0.4663039034061178,1.671495624973032,0.2039190097703617,1.736984073783225,0.0871534556388553,2.1230656870407256,3.637742807880816,0,-0.030990934625596767,0.0,2.0,641.6309814453125,609.1175378417969,0.053377946920911294,0.004663039034061178,0.0026883845520230486,-1,0.008450411781459067,0.01,0.0
2016-10-17,-0.3806910666838803,1.6419642429793084,-0.308255943802781,1.7057747510493395,0.4706001839342555,2.1217711548544123,3.633767765156176,0,-0.029531381993723516,0.0,2.0,639.1929931640625,610.4231579589843,0.04713096944302244,-0.003806910666838803,0.002652626539045677,-1,0.008389024826382926,0.01,0.0
2016-10-18,-0.1930812611864674,1.6196473573778232,-0.1966696209897784,1.674182923537251,0.1841953663349826,2.120550554523554,3.632446170175702,0,-0.02231688560148526,0.0,2.0,637.9600219726562,611.7002185058594,0.042929203999532796,-0.001930812611864674,0.0026748402260228675,-1,0.008417895165339128,0.01,0.0
2016-10-19,-1.1730713161854034,1.594313629177914,-0.8144730516925301,1.645981482821341,-1.5513705781368792,2.1192857350633654,3.6311245751952272,0,-0.02533372819990909,0.0,2.0,630.52001953125,612.7605590820312,0.0289827081492059,-0.011730713161854034,0.002008583048856094,-1,0.008838637704438823,0.01,0.0
2016-10-20,0.0534297203595102,1.623566553352246,-0.0443618712259766,1.6301974815720648,-1.227110020290123,2.1181680149420488,3.629802980214752,0,0.029252924174332007,0.0,2.0,630.8569946289062,613.8682592773438,0.027674888047741545,0.000534297203595102,0.001702739570759304,-1,0.008584466957566346,0.01,0.0
2016-10-21,0.3119463953313861,1.5946984135123898,0.1169451371024468,1.6148380392799364,-1.3814675283648548,2.118131876935951,3.62871209253802,0,-0.028868139839856255,0.0,2.0,632.8280029296875,615.078759765625,0.02885686244608057,0.003119463953313861,0.0015115737172537891,-1,0.008532394169426766,0.01,0.0
2016-10-22,3.793274874151731,1.56941543904838,2.337061693269438,1.6003282784937505,2.7924984124707564,2.115952403563048,3.627736558513159,0,-0.025282974464009733,0.0,2.0,657.2940063476562,616.7139001464843,0.06580053764238682,0.03793274874151731,0.003660559266896701,-1,0.011219953378683083,0.01,0.0
2016-10-23,-0.0339361539199778,1.950722679154412,-0.0817083465268342,1.6665433428490684,2.951643519737246,2.11371990889196,3.6267610244882977,0,0.381307240106032,0.0,2.0,657.0709838867188,617.8910803222657,0.06340907776823465,-0.00033936153919977797,0.003542124155494708,-1,0.011240954811698699,0.01,0.0
2016-10-24,-0.5050234765233697,1.8950813645057687,-0.3326915978691612,1.7266968899146395,3.61969135939928,2.113498196342216,3.6255030574114446,0,-0.055641314648643414,0.0,2.0,653.760986328125,618.7936206054687,0.056508930535582896,-0.0050502347652336965,0.003447426322399938,-1,0.011346734984176009,0.01,0.0
2016-10-25,0.5836794377413135,1.8544814145696549,0.2470907842026136,1.7728798621581212,4.149941076781083,2.1096593377666486,3.623680224230608,0,-0.04059994993611382,1.0,2.0,657.5880126953125,619.8135803222656,0.06094482852958223,0.005836794377413135,0.0035505867792950062,-1,0.011331858931228856,0.01,0.0
2016-10-26,3.101697407941284,1.811946427142166,1.6425669063016075,1.8163294648840764,6.939692089390981,2.105759681615228,3.621857391049771,0,-0.04253498742748896,1.0,2.0,678.3040161132812,621.1709411621093,0.09197641287643829,0.03101697407941284,0.005059820102975144,-1,0.012562266937474573,0.01,0.0
2016-10-27,1.4648070528238577,2.013665019926556,0.6651319205746458,1.9051793810597115,4.611224268063108,2.1025827722572976,3.620034557868935,0,0.20171859278439008,1.0,2.0,688.31298828125,622.6463208007813,0.10546383281606043,0.014648070528238577,0.005458929515792299,-1,0.01272345185741311,0.035,0.0
2016-10-28,0.1942014633561584,2.000226509731432,0.0343697537731683,1.9150801471751155,4.839361885339244,2.1003145802085395,3.6185361822799056,0,-0.01343851019512421,1.0,2.0,689.6510009765625,623.9130212402343,0.10536401308895924,0.001942014633561584,0.005395299402728782,-1,0.012625502538838667,0.035,0.0
2016-10-29,3.5367937275241346,1.9401374316906144,1.7582978922402448,1.9240913606120844,8.881179089386748,2.0990442396358846,3.617037806690876,0,-0.06008907804081742,1.0,2.0,714.47900390625,625.745380859375,0.14180467928506574,0.035367937275241346,0.007354329502707246,-1,0.014048198319009506,0.035,0.0
2016-10-30,-1.7813938679665853,2.1858607057801653,-0.8723556966143132,1.9903672188541868,6.516105783678849,2.0992679333354176,3.615539431101847,1,0.24572327408955097,1.0,2.0,701.864013671875,627.3124816894531,0.11884273652844064,-0.017813938679665853,0.006282203149154642,-1,0.014862446007265856,0.035,0.0
2016-10-31,-0.1271750838661489,2.200445005279677,-0.1148082565054448,2.068066934481689,3.2872332918714164,2.0999905527730025,3.6126396878978726,1,0.014584299499511566,1.0,2.0,700.9719848632812,629.1975415039062,0.11407298761501825,-0.0012717508386614889,0.004466305654268199,-1,0.014926784558246054,0.035,0.0
2016-11-01,4.02930513962616,2.12668597248172,1.8356499358221967,2.090671124992721,5.851731378673719,2.100962635079613,3.6090392608864255,1,-0.0737590327979567,1.0,2.0,729.7930297851562,631.6285424804687,0.1554149008516711,0.0402930513962616,0.006863027121570919,-1,0.016533048469428102,0.035,0.0
2016-11-02,1.5008828651200012,2.415848927147562,0.5693355569289966,2.1737956084759475,7.158412780437562,2.101934717386224,3.60543883387498,1,0.28916295466584163,1.0,2.0,740.8289794921875,634.2603015136718,0.1680204132659539,0.015008828651200012,0.007566806775924517,-1,0.01645130511598058,0.035,0.0
2016-11-03,-7.296402147635561,2.367487323631075,-3.134908577663934,2.25926558686404,-3.674783094722134,2.103036616451288,3.602185522306249,1,-0.048361603516486884,1.0,2.0,688.7000122070312,635.8206213378907,0.08316715295875751,-0.07296402147635561,0.0036373583879635075,-1,0.023276188864111973,0.01,0.0
2016-11-04,2.088531649560199,3.317034628099277,0.5918169988954725,2.485500371327862,0.1951424228046505,2.104398149033258,3.59962644162295,1,0.9495473044682021,1.0,2.0,703.2349853515625,637.7422204589843,0.10269472961260571,0.02088531649560199,0.00481703963148723,-1,0.02263749587635762,0.035,0.0
2016-11-05,0.0260255276399945,3.230129877636274,-0.0307816239138006,2.6914373457991814,0.348343034310794,2.105759681615228,3.597067360939651,1,-0.08690475046300294,1.0,2.0,703.4180297851562,639.6711206054688,0.09965575610064906,0.000260255276399945,0.004596900443604168,-1,0.022520162710841493,0.01,0.0
2016-11-06,1.1454947164835083,3.0854017355658327,0.3306021818809658,2.883180498416004,-2.535467388831858,2.1071212141971984,3.5945082802563526,1,-0.14472814207044138,1.0,2.0,711.52197265625,641.7818798828125,0.10866634749203548,0.011454947164835083,0.005359993335187862,-1,0.022556483279515933,0.035,0.0
2016-11-07,-1.1863106911188304,2.968260102401487,-0.4419305642331226,2.993662733466789,-5.22266094507069,2.109024806874286,3.5943967524598466,1,-0.11714163316434556,1.0,2.0,703.1309814453125,643.6470190429687,0.09241705568805364,-0.011863106911188304,0.004863378620221681,-1,0.02280385023398604,0.01,0.0
2016-11-08,0.950770194981132,2.871902944533016,0.2873760152048616,3.0945458576471774,3.024511397546004,2.1109283995513737,3.594285224663341,1,-0.09635715786847099,1.0,2.0,709.8480224609375,645.6594396972656,0.09941554140952139,0.00950770194981132,0.005925299375804949,-1,0.02278637521139383,0.01,0.0
2016-11-09,1.873586417556084,2.7631218008696408,0.6326656487889047,2.9837632922012505,2.809566165541888,2.112831992228461,3.594173696866835,1,-0.10878114366337543,1.0,2.0,723.2730102539062,647.9586596679687,0.1162332649810261,0.018735864175560838,0.006835377724403235,-1,0.022973626265920262,0.035,0.0
2016-11-10,-1.0757646118391584,2.7086292746256726,-0.4434784759281204,2.87946317159913,1.707776026062735,2.113529869563608,3.591580333376223,1,-0.054492526243968165,1.0,2.0,715.5339965820312,650.3263598632813,0.10026909678466464,-0.010757646118391584,0.006141522220817963,-1,0.023132613951135465,0.035,0.0
2016-11-11,0.1224927305629286,2.626777407181542,-0.0011274043073083,2.787738305922272,0.6847740401421554,2.113624889227784,3.5877460520385585,1,-0.08185186744413064,1.0,2.0,716.4110107421875,652.7286206054688,0.09756334888095936,0.001224927305629286,0.004306131149023562,-1,0.023102228005976427,0.01,0.0
2016-11-12,-1.5979621136042788,2.52135402657664,-0.6835280829921242,2.6983570907573022,0.273122617656707,2.11371990889196,3.583911770700895,1,-0.10542338060490186,1.0,2.0,705.0540161132812,654.772861328125,0.07679175139172258,-0.015979621136042788,0.0035241181691814116,-1,0.023250478417015278,0.01,0.0
2016-11-13,-0.4296847536326531,2.4868924286713048,-0.2232259497671065,2.62135498758496,-1.1073323309570782,2.114217084980405,3.579847152016874,1,-0.03446159790533532,1.0,2.0,702.031005859375,656.7609814453125,0.06892922340550475,-0.004296847536326531,0.00356178753062677,-1,0.023308550293560343,0.01,0.0
2016-11-14,0.4250013120778995,2.397862146372846,0.1249225864818324,2.548303056685601,-2.555917436435262,2.115518573917387,3.5753218586401423,1,-0.089030282298459,1.0,2.0,705.02099609375,658.8448815917968,0.07008647375447427,0.004250013120778995,0.003482448467795063,-1,0.02330687809602128,0.01,0.0
2016-11-15,0.9315097840551624,2.310337071978976,0.3488909142762404,2.4686446161562614,-0.5486430405409415,2.1168200628543694,3.5707965652634104,1,-0.08752507439386958,1.0,2.0,711.6190185546875,660.9164013671875,0.07671562860690903,0.009315097840551624,0.0023973546558520025,-1,0.022229264614547377,0.01,0.0
2016-11-16,4.476444393221435,2.2423195540918512,1.940397038662707,2.391753045538324,3.8053086221175647,2.118121551791352,3.566271271886679,1,-0.06801751788712496,1.0,2.0,744.197998046875,663.677041015625,0.12132551234261281,0.04476444393221435,0.0039031733260507908,-1,0.02376124089898926,0.035,0.0
2016-11-17,-0.433755399513025,2.584030405849258,-0.2164098258957453,2.4042883213928468,4.9695153362088185,2.1181370395082504,3.565946682501961,1,0.3417108517574068,1.0,2.0,740.9769897460938,666.4020202636718,0.11190687785267402,-0.00433755399513025,0.003589194894616199,-1,0.023748331264699392,0.035,0.0
2016-11-18,1.4214767311386822,2.488151643459789,0.5208776417704309,2.404540164350544,6.820676820980154,2.1181525272251496,3.565622093117244,1,-0.09587876238946924,1.0,2.0,751.5850219726562,669.3198608398437,0.12290859116236072,0.014214767311386822,0.002531536396423473,-1,0.02381929410772699,0.035,0.0
2016-11-19,0.0041253110332206,2.428962182640897,-0.0499509051890587,2.4107601716041542,6.399800819935475,2.1181680149420488,3.565297503732526,1,-0.05918946081889187,1.0,2.0,751.6160278320312,672.1574816894531,0.11821418091317057,4.1253110332206004e-05,0.003424295985923376,-1,0.02321178449288363,0.035,0.0
2016-11-20,-2.777656409281981,2.3375310536680343,-1.241955941270842,2.416198967941966,2.690634626598332,2.118544030030688,3.565092207026819,1,-0.09143112897286265,1.0,2.0,731.0260009765625,674.4983422851562,0.08380696459518974,-0.02777656409281981,0.0020990553232154594,-1,0.023989956334230497,0.01,0.0
2016-11-21,1.1184405960807275,2.4414441065932486,0.40672093318581,2.4560238784422457,-0.6673691705423757,2.119100308805196,3.564946556660617,1,0.10391305292521436,1.0,2.0,739.2479858398438,677.0654614257812,0.09184122947745263,0.011184405960807275,0.0006436230514427436,-1,0.024054561400427683,0.01,0.0
2016-11-22,1.623414137531043,2.37081858754118,0.6318323867869113,2.41338151478063,1.3898003665016925,2.1196565875797044,3.5648009062944155,1,-0.0706255190520686,0.0,2.0,751.3469848632812,679.8497412109375,0.10516624383057643,0.01623414137531043,0.0007048886876482644,-1,0.023234569102097143,0.035,0.0
2016-11-23,-0.9028479985516036,2.3343649517191483,-0.4405061721477755,2.382624176432502,-0.9345243631885936,2.12020181157188,3.561296761856178,1,-0.03645363582203176,0.0,2.0,744.593994140625,682.5375415039063,0.09092020418390948,-0.009028479985516036,0.0039016657621902427,-1,0.02297500032746795,0.01,0.0
2016-11-24,-0.57984430428073,2.273938433853916,-0.3101660381418072,2.3516194266751054,-1.5184939785025442,2.120724925999391,3.551075629273871,1,-0.06042651786523212,0.0,2.0,740.2890014648438,685.0931018066407,0.0805670054371405,-0.0057984430428073,0.0025674777852697783,-1,0.023025514453757598,0.01,0.0
2016-11-25,0.1835415171355769,2.20514671151066,0.0263417150914454,2.3251425582436305,1.442703947915014,2.1212480404269014,3.5408544966915643,1,-0.06879172234325592,0.0,2.0,741.6489868164062,687.6656616210937,0.07850228418858808,0.001835415171355769,0.0026462357800175695,-1,0.021555911426476067,0.01,0.0
2016-11-26,-0.8485949660177461,2.1295434582845267,-0.4573981023747341,2.262762428581886,-0.5243316141834597,2.1217711548544123,3.530633364109259,1,-0.07560325322613348,0.0,2.0,735.3820190429688,690.0308825683594,0.06572334314343756,-0.008485949660177461,0.0016491909387669423,-1,0.02140948207996692,0.01,0.0
2016-11-27,-0.4561827647719063,2.083598434232337,-0.2791502076129773,2.2053183979201174,-2.603928516486409,2.120550554523554,3.529676279458441,0,-0.0459450240521897,0.0,2.0,732.0349731445312,692.2894226074219,0.05741175473606499,-0.0045618276477190625,0.0020142549019404044,-1,0.014871319216517633,0.01,0.0
2016-11-28,0.514770409300791,2.0258041520500627,0.1921786161711079,2.143606237986301,-1.1863101086340144,2.1192857350633654,3.5287191948076235,0,-0.05779428218227434,0.0,2.0,735.81298828125,694.6706420898438,0.05922568725177988,0.00514770409300791,0.0017962550091002339,-1,0.014365724438188354,0.01,0.0
2016-11-29,-0.0284058669317133,1.967671590635054,-0.078193962036206,2.082352869342528,-0.6348716712849978,2.1181680149420488,3.527762110156806,0,-0.05813256141500878,0.0,2.0,735.60400390625,697.002841796875,0.055381642361544865,-0.000284058669317133,0.0008452588668563353,-1,0.014368833422599538,0.01,0.0
2016-11-30,1.3619341360082693,1.910645361758636,0.6471530457876483,2.023452599392124,0.5435209475876945,2.118131876935951,3.5271651830716064,0,-0.05702622887641784,0.0,2.0,745.6909790039062,699.0952209472656,0.06665151850631157,0.013619341360082693,0.0020641082407800494,-1,0.014438269444617836,0.01,0.0
2016-12-01,1.4753367423404384,1.900342680768662,0.7103363963115876,1.9776124438889504,2.867452655945879,2.115952403563048,3.5267483347692155,0,-0.010302680989974,0.0,2.0,756.7739868164062,701.5068603515625,0.07878344402383523,0.014753367423404384,0.002740530246668804,-1,0.014352755557840971,0.01,0.0
2016-12-02,2.758985869159414,1.8992314299783983,1.3866302215013586,1.9407390430381624,6.082621289877199,2.11371990889196,3.526331486466825,0,-0.0011112507902637514,0.0,2.0,777.9439697265625,704.33001953125,0.1045162752601466,0.027589858691594138,0.004919004238050651,-1,0.015157766660367483,0.035,0.0
2016-12-03,-0.8765074276257501,2.0352087203977893,-0.4923139274658955,1.942619956707708,4.691343452950658,2.113498196342216,3.525881504229721,0,0.135977290419391,0.0,2.0,771.155029296875,706.9455603027344,0.09082661042053118,-0.0087650742762575,0.004695592901054102,-1,0.015019762238892728,0.01,0.0
2016-12-04,0.3517068262671508,1.998927135213202,0.1131870449679466,1.9488710656233368,5.071456146149522,2.1096593377666486,3.5253652541231904,0,-0.03628158518458724,0.0,2.0,773.8720092773438,709.6500805664062,0.09049802215153539,0.0035170682626715077,0.004658945658148728,-1,0.014744996929728492,0.01,0.0
2016-12-05,-1.9800038791605523,1.9402010581204696,-1.0851751889705168,1.9547822048957044,1.7295181309807006,2.105759681615228,3.52484900401666,0,-0.058726077092732476,0.0,2.0,758.7000122070312,711.9914611816406,0.06560268426235316,-0.019800038791605523,0.0032031888265408705,-1,0.015477879522107477,0.01,0.0
2016-12-06,0.7254480199637037,2.0047734787123987,0.2992826150228878,1.975668364484452,0.979629408603966,2.1025827722572976,3.524332753910129,0,0.06457242059192914,0.0,2.0,764.2239990234375,714.4920812988281,0.06960457509088835,0.007254480199637037,0.0013276906399120048,-1,0.014998161589622172,0.01,0.0
2016-12-07,0.5100679537056507,1.9539340582296525,0.1968407180168618,1.9866088901347028,-1.2692885068497972,2.1003145802085395,3.5214025102830937,0,-0.050839420482746256,0.0,2.0,768.1320190429688,717.0955212402343,0.07117112893755845,0.005100679537056507,0.0017996023165213425,-1,0.014912055784204294,0.01,0.0
2016-12-08,0.3480288652593089,1.901436632254404,0.1170560673743263,1.959854472506025,-0.0447522139647382,2.0990442396358846,3.518472266656058,0,-0.052497425975248424,0.0,2.0,770.8099975585938,719.9013208007813,0.07071618746467126,0.0034802886525930887,0.0012628783835816559,-1,0.014911759874396647,0.01,0.0
2016-12-09,0.2570620284196856,1.8504116525160383,0.0711235564878824,1.9301513759665927,-0.1393970118122034,2.0984679394289976,3.515542023029022,0,-0.05102497973836573,0.0,2.0,772.7940063476562,722.7400610351563,0.06925580580217099,0.002570620284196856,0.0013893467422748883,-1,0.014865157842879596,0.01,0.0
2016-12-10,0.2398818851632178,1.802598592171961,0.0634793097775684,1.9026308827768907,2.0804887525115667,2.097565549774253,3.513512936443629,0,-0.047813060344077396,0.0,2.0,774.6500244140625,725.5765014648438,0.0676338371627881,0.002398818851632178,0.002898115889497488,-1,0.011979417043757804,0.01,0.0
2016-12-11,-0.6370219326260695,1.7585955231960015,-0.4335710476315219,1.853395291673612,0.7180187999217935,2.0946300643174967,3.511934428379055,0,-0.0440030689759594,0.0,2.0,769.7310180664062,727.8252416992187,0.05757670106267832,-0.006370219326260695,0.0020203846251440893,-1,0.01203081970059577,0.01,0.0
2016-12-12,1.336429337041345,1.735610384447854,0.6977229320395341,1.809730556917252,1.5443801832574875,2.091731429571212,3.5103559203144816,0,-0.02298513874814745,0.0,2.0,780.0869750976562,730.2855615234375,0.06819443817337528,0.01336429337041345,0.0018768922248992403,-1,0.011993199431646475,0.01,0.0
2016-12-13,0.0601105042332683,1.741766393864555,-0.03751574649909,1.7777965092392818,1.2564618222314472,2.090958017403122,3.508074054302735,0,0.006156009416700803,0.0,2.0,780.5560302734375,732.8214624023437,0.06513805929565675,0.000601105042332683,0.0023583714762916764,-1,0.011990679697816656,0.01,0.0
2016-12-14,0.1184335419024407,1.7025966098831264,-0.0041234833799924,1.7482335007126997,1.1178333357142023,2.0901232934078875,3.504385472396643,0,-0.03916978398142845,0.0,2.0,781.4810180664062,735.2993225097656,0.06280666137296394,0.0011843354190244069,0.0027075103993832615,-1,0.010237599656541672,0.01,0.0
2016-12-15,-0.4351215826300603,1.6666406620138257,-0.3363507000236234,1.7210419146810725,0.4428298679209241,2.089394258204551,3.5006968904905515,0,-0.035955947869300786,0.0,2.0,778.0880126953125,737.2950024414063,0.055327935383839934,-0.004351215826300603,0.002398178849500443,-1,0.010174106644227486,0.01,0.0
2016-12-16,0.8725572393617043,1.6439030660632317,0.4544690523783245,1.6981034232545185,1.952409039908698,2.088819766240888,3.4970083085844594,0,-0.022737595950593992,0.0,2.0,784.906982421875,739.2268823242188,0.061794424945738544,0.008725572393617043,0.0032587549521901683,-1,0.009831329389314017,0.01,0.0
2016-12-17,0.7516519385485587,1.631188411658428,0.3838905201550437,1.6772190286966335,1.3676316414159118,2.088266224822355,3.4934963194836994,0,-0.012714654404803571,0.0,2.0,790.8289794921875,741.2504418945313,0.06688500241691663,0.007516519385485587,0.0038626723038504007,-1,0.009615197769244419,0.01,0.0
2016-12-18,-0.0378092763518189,1.6143192406858022,-0.1011345482127722,1.6517295980608828,1.2697118608308244,2.0862567693644394,3.4899843303829385,0,-0.016869170972625858,1.0,2.0,790.530029296875,742.7714624023438,0.06429779455993881,-0.000378092763518189,0.0035863824610240956,-1,0.009474180321342087,0.01,0.0
2016-12-19,0.2758843640726205,1.5869902645320646,0.0947896132121835,1.6286083289906703,1.4271626830010042,2.0829999095661544,3.4864723412821776,0,-0.02732897615373764,1.0,2.0,792.7139892578125,744.5884619140625,0.06463372695842888,0.002758843640726205,0.0037385275765262627,-1,0.009472238957432036,0.01,0.0
2016-12-20,1.0243612033812075,1.5619999307219068,0.5754846815131651,1.6076801827322869,2.8866454690122723,2.078810236902872,3.484684185058301,0,-0.024990333810157805,1.0,2.0,800.8759765625,746.5865417480469,0.07271686774227219,0.010243612033812076,0.0035697411102127317,-1,0.009273646636330676,0.01,0.0
2016-12-21,4.0864183761444295,1.565949127108336,2.529433515335569,1.5920893949413075,6.1005066057949975,2.076473319322266,3.483757945272866,0,0.003949196386429099,1.0,2.0,834.281005859375,748.6763012695312,0.11434141089371172,0.040864183761444295,0.004875281927114727,-1,0.01182874063337895,0.035,0.0
2016-12-22,3.5627265068140623,2.007792420922767,1.711965988251012,1.6674101967941752,8.911581174060501,2.074282340755068,3.4828317054874307,0,0.4418432938144312,1.0,2.0,864.5399780273438,751.1505212402344,0.15095437409787127,0.03562726506814062,0.005277152245942052,-1,0.013335396197203473,0.035,0.0
2016-12-23,6.433033120214748,2.2440264115133,2.810830976465643,1.793351630959675,15.382423570627068,2.0755614247236744,3.481412755446313,1,0.23623399059053307,1.0,2.0,921.9840087890624,755.816201171875,0.21985213780750945,0.06433033120214748,0.008931922519862301,-1,0.017676320685440634,0.035,0.0
2016-12-24,-2.544283836463368,2.9801720989870613,-0.8958335017286141,2.071987997850674,12.56225537009108,2.076245345672618,3.47900838489383,1,0.7361456874737611,1.0,2.0,898.822021484375,759.7279418945312,0.18308406459684146,-0.02544283836463368,0.007483927188497041,-1,0.01901922886959907,0.035,0.0
2016-12-25,-0.2940426327735501,2.9800858712896345,-0.1407666831151203,2.35560518596422,11.243851533936322,2.076929266621561,3.476604014341347,1,-8.622769742672176e-05,1.0,2.0,896.1829833984375,763.5832409667969,0.17365460020279108,-0.002940426327735501,0.008326907811690543,-1,0.019080093086330005,0.035,0.0
2016-12-26,1.2670140107804428,2.854469011424892,0.3999202077462647,2.613309162827531,8.424447168572335,2.0776131875705053,3.474199643788864,1,-0.12561685986474247,1.0,2.0,907.6099853515624,767.5050012207031,0.18254602107872236,0.012670140107804428,0.008597690807098912,-1,0.018619093669693214,0.035,0.0
2016-12-27,2.780264011368238,2.7588162928810607,0.9623003342022703,2.76351393721919,7.641984673126512,2.079408761569055,3.4720212942803386,1,-0.0956527185438314,1.0,2.0,933.197998046875,772.1063415527344,0.2086392091666794,0.027802640113682383,0.009732788835930206,-1,0.018817307739235914,0.035,0.0
2016-12-28,4.476426663918254,2.781372260401631,1.5643258384132466,2.870983106996856,5.685378216830017,2.0812043355676044,3.4698429447718127,1,0.02255596752057043,1.0,2.0,975.9210205078124,777.4278015136719,0.25532045369057954,0.04476426663918254,0.011796987735259678,-1,0.02022599786346729,0.035,0.0
2016-12-29,-0.2486908854591796,3.0166032278561485,-0.1240285937276556,2.8782693327706736,7.980971167834205,2.0829999095661544,3.467664595263287,1,0.23523096745451744,1.0,2.0,973.4970092773438,782.4322814941406,0.24419330886801344,-0.002486908854591796,0.011544111278320246,-1,0.019422154435070324,0.035,0.0
2016-12-30,-1.2672740567105656,2.8879249604520467,-0.4822591467953818,2.859837150603156,7.00773974389719,2.084484545943038,3.463243723795137,1,-0.12867826740410182,1.0,2.0,961.2379760742188,787.3463610839843,0.22085783790354727,-0.012672740567105656,0.010790533307383355,-1,0.01997983305125245,0.035,0.0
2016-12-31,0.2602629691137004,2.8017871401344663,0.0481152891511613,2.8493007763450704,6.000988702230448,2.085813713509089,3.4577015913471745,1,-0.08613782031758044,2.0,2.0,963.7429809570312,792.2930004882812,0.2163971919013387,0.002602629691137004,0.011239175758253239,-1,0.02001053937876205,0.035,0.0
2017-01-01,3.5254245031350884,2.684974479821221,1.266295213590019,2.8345324137331027,6.746149193997297,2.08714288107514,3.4521594588992137,1,-0.11681266031324533,2.0,1.0,998.3250122070312,798.1584204101563,0.25078554166479095,0.035254245031350884,0.012333673341300111,1,0.020639438295816208,0.035,1.0
2017-01-02,2.319323561568165,2.8021061549169777,0.7829358595113757,2.838679192636172,4.589046091647209,2.0881080701313453,3.4472140496022803,1,0.11713167509575673,2.0,1.0,1021.75,804.5528002929688,0.2699601562855059,0.02319323561568165,0.01346327986996756,1,0.02071210963697382,0.035,1.0
2017-01-03,2.1389344804025434,2.7777524574122925,0.7248595188183696,2.790909038547401,6.976671457508932,2.0883453021678595,3.443462086607405,1,-0.02435369750468519,2.0,1.0,1043.8399658203125,811.3291796875,0.28658008605381213,0.021389344804025434,0.01447353033921761,1,0.02070663272140566,0.035,1.0
2017-01-04,10.09603452320036,2.7412347142267848,3.6372588967766,2.7615709893023483,18.339980037419856,2.088582534204374,3.43971012361253,1,-0.03651774318550771,2.0,1.0,1154.72998046875,820.1913989257813,0.4078786756129357,0.1009603452320036,0.01973910839213282,1,0.0270799073000933,0.035,1.0
2017-01-05,-13.05752503587252,4.1691310342281,-3.162044823817688,3.035039768121075,5.022192032433637,2.088819766240888,3.448464703933905,2,1.4278963200013148,2.0,1.0,1013.3800048828124,825.5750390625,0.22748382271050552,-0.1305752503587252,0.012774067254515709,-1,0.04050729060692494,0.035,0.0
2017-01-06,-11.620924119418063,5.834917821885775,-2.013118033314118,3.665028436533986,-10.124156590119515,2.089065977082458,3.461396346312484,2,1.6657867876576757,2.0,1.0,902.2009887695312,828.7995190429688,0.08856360077443169,-0.11620924119418063,0.006587779225532398,-1,0.04810400810100016,0.01,0.0
2017-01-07,0.7051147530085622,6.721713471005727,0.0862370264342294,4.448949899751736,-11.738365398679118,2.0893121879240275,3.4698429447718127,2,0.8867956491199518,2.0,1.0,908.5850219726562,831.9395190429688,0.09212869586704757,0.007051147530085622,0.006959241240212588,-1,0.04809319424753319,0.01,0.0
2017-01-08,0.2872818355796447,6.374991086159945,0.0253847672359646,5.168397625501266,-13.590018043502017,2.0895583987655977,3.4750011006396924,2,-0.34672238484578255,2.0,1.0,911.198974609375,835.1311779785157,0.09108484826897006,0.002872818355796447,0.0069649399759661,-1,0.048046353446979266,0.01,0.0
2017-01-09,-0.9229224484763598,6.045279791892278,-0.1734206943752267,5.829206641034365,-24.608975015178736,2.0898818812270044,3.480611298595485,2,-0.32971129426766677,2.0,1.0,902.8280029296876,838.5672180175782,0.07663164446617135,-0.009229224484763598,0.005991298150037317,-1,0.04815116419389552,0.01,0.0
2017-01-10,0.5358747291348998,5.744113501382279,0.0714506352129027,6.144203134465201,-11.015575250171317,2.090243999498329,3.483757945272866,2,-0.30116629050999855,2.0,1.0,907.6790161132812,841.9358386230468,0.07808573346604987,0.0053587472913489975,0.004216026326532551,-1,0.04814989650085155,0.01,0.0
