Date,decision,regime,volatility,vol_trend_5,ret_5d
2023-12-09,MANTENER,1,2.7737839569358465,2.8628359084314043,4.074689286941791
2023-12-10,MANTENER,1,2.6827620565647967,2.85121268470444,-0.6850653423891018
2023-12-11,MANTENER,0,2.572610258417856,2.756428286438129,-5.890878441732816
2023-12-12,MANTENER,1,3.1641697175266006,2.8039025845037187,-4.348994621605051
2023-12-13,MANTENER,1,3.0250932523001466,2.843683848349049,-2.931287987981257
2023-12-14,MANTENER,1,3.0831004939885283,2.905547155759586,-1.6185069535882946
2023-12-15,MANTENER,1,2.9473775452213595,2.958470253490898,-4.317443661188847
2023-12-16,MANTENER,1,2.9531545759283744,3.034579116993002,2.386883863410638
2023-12-17,MANTENER,1,2.8321215438336744,2.9681694822544165,-0.2066261938656666
2023-12-18,MANTENER,1,2.806280242234565,2.924406880241301,-0.6249341997905944
2023-12-19,MANTENER,1,2.8447462292535506,2.876736027294305,-1.7667373875722705
2023-12-20,MANTENER,1,2.7415878023247684,2.8355780787149865,4.025904217861154
2023-12-21,MANTENER,1,2.812223970325515,2.8073919575944144,3.784097926950203
2023-12-22,MANTENER,1,2.696119401479889,2.7801915291236576,6.17149674651678
2023-12-23,MANTENER,1,2.5856304807956847,2.7360615768358816,2.5845905554401583
2023-12-24,MANTENER,0,2.492901213025257,2.665692573590223,1.748477367653578
2023-12-25,MANTENER,0,2.4654843020688526,2.61047187353904,-0.0896331921241611
2023-12-26,MANTENER,0,2.404635873451027,2.528954254164142,-3.1227377101121334
2023-12-27,MANTENER,0,2.469893932847972,2.4837091604377584,-1.2695551683975737
2023-12-28,MANTENER,0,2.4629514793848264,2.459173360155587,-2.5744642548032104
2023-12-29,MANTENER,0,2.456968006523822,2.4519867188553,-2.154131930356052
2023-12-30,MANTENER,0,2.403983568430269,2.439686572127584,-3.396006771385096
2023-12-31,MANTENER,0,2.312919147185096,2.4213432268743973,-0.6020259221964253
2024-01-01,MANTENER,0,2.2286837436367057,2.373101189032144,1.6539014411021569
2024-01-02,MANTENER,0,2.558761056811167,2.392263104517412,5.322010168766056
2024-01-03,MANTENER,0,2.514431577774786,2.4037558187676047,1.7629527460913508
2024-01-04,MANTENER,1,2.8981848149841656,2.502596068078384,4.687200194251773
2024-01-05,MANTENER,1,2.9325754529464625,2.626527329230657,4.39165901453098
2024-01-06,MANTENER,1,2.806474727173297,2.742085525937976,-0.4041378819525931
2024-01-07,MANTENER,1,2.69341883292384,2.76901708116051,-2.283246363390745
2024-01-08,MANTENER,1,2.5836545428862787,2.7828616741828087,9.185675630072154
2024-01-09,MANTENER,1,3.2632179589261483,2.855868302971205,4.3403981475997
2024-01-10,MANTENER,1,3.1766778809026315,2.904688788562439,5.431609707309804
2024-01-11,MANTENER,1,3.04920301866467,2.953234446860713,5.267816005308568
2024-01-12,MANTENER,1,2.9235195689975435,2.9992545940754542,-2.511598797913273
2024-01-13,MANTENER,1,3.819153909509754,3.24635446740015,-9.199196299919166
2024-01-14,MANTENER,1,3.6374963247184655,3.3212101405586134,-9.886732124811282
2024-01-15,MANTENER,1,3.5677380548635824,3.3994221753508027,-9.241078995364129
2024-01-16,MANTENER,1,3.4390392140007395,3.477389414418017,-7.182518430031237
2024-01-17,MANTENER,1,3.3104693207735423,3.554779364773217,-0.2582268293179979
2024-01-18,MANTENER,1,3.1794178196220986,3.426832146795686,-3.758446563337437
2024-01-19,MANTENER,1,3.260141189274913,3.351361119706975,-0.4264562539940897
2024-01-20,MANTENER,1,3.121657610845912,3.262145030903441,-2.0110143132814784
2024-01-21,MANTENER,1,2.982882801303924,3.170913748364078,-3.800094256317799
2024-01-22,MANTENER,1,2.856188621120162,3.080057608433402,-7.871014001857191
2024-01-23,MANTENER,1,3.2062644774306595,3.0854269399951137,-3.493264975626964
2024-01-24,MANTENER,1,3.071137902019853,3.047626282544102,-3.773807176635735
2024-01-25,MANTENER,1,2.9392432831435875,3.011143417003637,-4.245221250939757
2024-01-26,MANTENER,1,2.8166029038628784,2.977887437515428,0.65037969099766
2024-01-27,MANTENER,1,3.064401303873235,3.019529974066043,6.403682004662947
2024-01-28,MANTENER,1,2.9356322492386275,2.965403528427636,5.350597977139948
2024-01-29,MANTENER,1,2.8108323686986645,2.9133424217633985,7.7076689780327
2024-01-30,MANTENER,1,2.842298440653205,2.893953453265322,7.287410207988465
2024-01-31,MANTENER,1,2.737404342696118,2.87811374103197,1.8145974776020424
2024-02-01,MANTENER,1,2.643311262916104,2.793895732840544,2.243675221486363
2024-02-02,MANTENER,0,2.557485836166302,2.7182664502260794,2.6996382762416005
2024-02-03,MANTENER,0,2.4561541904750728,2.6473308145813603,-0.6861278466649523
2024-02-04,MANTENER,0,2.368859155500272,2.5526429575507734,-0.8628619705458362
2024-02-05,MANTENER,0,2.3071742825557053,2.466596945522692,0.1784640635236201
2024-02-06,MANTENER,0,2.2230120295682965,2.38253709885313,0.0206555049695467
2024-02-07,MANTENER,0,2.1631941556849617,2.3036787627568613,2.588282672973108
2024-02-08,MANTENER,0,2.265106192292601,2.2654691631203674,5.23217435039971
2024-02-09,MANTENER,0,2.2845944973442105,2.248616231489155,10.180582514115422
2024-02-10,MANTENER,0,2.5342682022470515,2.2940350154274243,11.319407830456996
2024-02-11,MANTENER,0,2.4644854255688817,2.3423296946275416,11.413833785445426
2024-02-12,MANTENER,0,2.3896181784771087,2.3876144991859705,11.979117017582652
2024-02-13,MANTENER,0,2.531316986175556,2.440856657962562,9.351691013359442
2024-02-14,MANTENER,0,2.4382196371954894,2.4715816859328177,9.46307642355908
2024-02-15,MANTENER,1,2.6764990932692387,2.500027864137256,8.363681276963497
2024-02-16,MANTENER,0,2.5669254836193867,2.520515875747356,7.701418112081271
2024-02-17,MANTENER,0,2.4665002142520684,2.535892282902348,3.355467309137339
2024-02-18,MANTENER,0,2.397097597405216,2.50904840514828,4.673909613220317
2024-02-19,MANTENER,0,2.319593307569564,2.4853231392230946,-0.0917917072250418
2024-02-20,MANTENER,0,2.2490974673727417,2.399842814043795,0.6645753035961377
2024-02-21,MANTENER,0,2.1862912422564924,2.3237159657712163,-0.6173583889029999
2024-02-22,MANTENER,0,2.134821060332841,2.257380134987371,-0.6954102031258458
2024-02-23,MANTENER,0,2.097408789274823,2.197442373361292,-2.7041742427483584
2024-02-24,MANTENER,0,2.068734831444077,2.147270678136195,-0.4025984603220678
2024-02-25,MANTENER,0,2.061331881530024,2.109717560967652,-1.0606650572302811
2024-02-26,MANTENER,0,1.9960778237201569,2.071674877260384,5.046544139987219
2024-02-27,MANTENER,0,2.551133210440428,2.154937307281902,10.676020548036114
2024-02-28,MANTENER,1,2.846476349481161,2.304750819323169,20.86873045729156
2024-02-29,SALIR,2,3.981051227081228,2.6872140984506,17.115929617267867
2024-03-01,MANTENER,2,3.858381228208248,3.0466239677862443,18.811574859286573
2024-03-02,MANTENER,1,3.724427212857984,3.3922938456138096,12.90040136238293
2024-03-03,MANTENER,1,3.5573773774287,3.593542679011464,10.12400018423687
2024-03-04,MANTENER,1,3.435392568234864,3.711325922762205,8.911178971433387
2024-03-05,MANTENER,2,4.126663706278308,3.7404484186016207,4.165122216943296
2024-03-06,MANTENER,2,4.533713927845278,3.8755149585290254,5.705545658187461
2024-03-07,MANTENER,2,4.449994935153447,4.020628502988119,7.596414394648221
2024-03-08,MANTENER,2,4.245497368834613,4.158252501269301,7.812325152445609
2024-03-09,MANTENER,2,4.085037031374098,4.2881813938971485,0.2462467307468685
2024-03-10,MANTENER,2,3.8874140090979377,4.240331454461074,7.8621274779594685
2024-03-11,MANTENER,1,3.706935126222646,4.0749756941365485,8.7113873161476
2024-03-12,MANTENER,1,3.794061913525818,3.9437890898110224,6.585589705961148
2024-03-13,MANTENER,1,3.628792195987193,3.820448055241539,6.769148388669954
2024-03-14,MANTENER,1,3.524207872180212,3.7082822234027617,4.143272579629809
2024-03-15,MANTENER,1,3.4539700411582426,3.621593429814823,0.5547976847092073
2024-03-16,MANTENER,1,3.431381050271928,3.566482614624679,-9.91620469419523
2024-03-17,MANTENER,1,3.8419851565388496,3.576067263227285,-4.419997018799471
2024-03-18,MANTENER,2,3.93612203440284,3.637533230910414,-7.875537680643774
2024-03-19,MANTENER,1,3.7732148796848,3.687334632411331,-14.25236472050635
2024-03-20,MANTENER,2,4.5984746690478815,3.916235557989259,-2.1703870944289605
2024-03-21,MANTENER,2,5.278643431104046,4.285688034155683,0.2695180035793498
2024-03-22,MANTENER,2,5.15724315662196,4.548739634172305,-6.981550732097475
2024-03-23,MANTENER,2,4.978716349758794,4.757258497243496,-5.299271110120607
2024-03-24,MANTENER,2,4.729349058981199,4.948485333102776,8.24551139064802
2024-03-25,MANTENER,2,4.745704997375165,4.9779313987682325,2.966930863258632
2024-03-26,MANTENER,2,4.678228591820437,4.857848430911512,6.640276146536372
2024-03-27,MANTENER,2,4.445314450286106,4.71546268964434,8.526376357457188
2024-03-28,MANTENER,2,4.235858544567885,4.566891128606159,9.922666488105136
2024-03-29,MANTENER,2,4.067025944193019,4.434426505648522,3.8781413718169233
2024-03-30,MANTENER,2,3.894452482676376,4.264176002708765,-0.4491391025393199
2024-03-31,MANTENER,1,3.7112103861956736,4.070772361583812,1.9046689064346367
2024-04-01,MANTENER,1,3.611540629816652,3.904017597489921,0.3547131274038051
2024-04-02,MANTENER,1,3.532185840015072,3.76328305657936,-7.784096306772703
